book_id,title,author,genre,themes,description,avg_rating
0452284449,The Virgin Blue,Tracy Chevalier,Fiction,"life,story,journey,discovery,humanity",The Virgin Blue by Tracy Chevalier,3.9
0446610542,The Bachelor (Warner Books Contemporary Romance),Carly Phillips,Romance,"love,romance,relationships,emotion",The Bachelor (Warner Books Contemporary Romance) by Carly Phillips,3.7
0425132951,The House of Thunder,Dean R. Koontz,Fiction,"life,story,journey,discovery,humanity",The House of Thunder by Dean R. Koontz,3.4
0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,Fiction,"life,story,journey,discovery,humanity",The Bone Collector (Lincoln Rhyme Novels (Paperback)) by Jeff Deaver,4.2
1558745718,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,Spirituality,"spirituality,faith,meaning,purpose,peace",Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul) by Jack Canfield,4.0
0140143505,84 Charing Cross Road,Helene Hanff,Fiction,"life,story,journey,discovery,humanity",84 Charing Cross Road by Helene Hanff,4.7
0345413881,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,Mystery,"mystery,crime,suspense,detective",Dr. Death (Alex Delaware Novels (Paperback)) by Jonathan Kellerman,3.9
0451163966,One Flew Over the Cuckoo's Nest,Ken Kesey,Fiction,"life,story,journey,discovery,humanity",One Flew Over the Cuckoo's Nest by Ken Kesey,4.4
0525946829,Quentins,Maeve Binchy,Fiction,"life,story,journey,discovery,humanity",Quentins by Maeve Binchy,3.6
0312986343,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,Janet Evanovich,Fiction,"life,story,journey,discovery,humanity",Visions of Sugar Plums: A Stephanie Plum Holiday Novel by Janet Evanovich,3.6
0451170385,Four Past Midnight,Stephen King,Fiction,"life,story,journey,discovery,humanity",Four Past Midnight by Stephen King,3.9
006016848X,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships",John Gray,Fiction,"life,story,journey,discovery,humanity","Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships by John Gray",3.6
0440212561,Outlander,DIANA GABALDON,Fiction,"life,story,journey,discovery,humanity",Outlander by DIANA GABALDON,4.3
0515133302,Hemlock Bay,Catherine Coulter,Fiction,"life,story,journey,discovery,humanity",Hemlock Bay by Catherine Coulter,3.6
0684801523,The Great Gatsby,F. Scott Fitzgerald,Fiction,"life,story,journey,discovery,humanity",The Great Gatsby by F. Scott Fitzgerald,3.8
042510107X,Red Storm Rising,Tom Clancy,Fiction,"life,story,journey,discovery,humanity",Red Storm Rising by Tom Clancy,3.9
043936213X,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,Fiction,"life,story,journey,discovery,humanity",Harry Potter and the Sorcerer's Stone (Book 1) by J. K. Rowling,4.6
055357258X,The Last Suppers,DIANE MOTT DAVIDSON,Fiction,"life,story,journey,discovery,humanity",The Last Suppers by DIANE MOTT DAVIDSON,4.0
0553573136,Couplehood,PAUL REISER,Fiction,"life,story,journey,discovery,humanity",Couplehood by PAUL REISER,3.8
0446603716,Hide & Seek,James Patterson,Fiction,"life,story,journey,discovery,humanity",Hide & Seek by James Patterson,3.9
0743460529,Daddy's Little Girl,Mary Higgins Clark,Fiction,"life,story,journey,discovery,humanity",Daddy's Little Girl by Mary Higgins Clark,3.7
0671880314,Schindler's List,Thomas Keneally,Fiction,"life,story,journey,discovery,humanity",Schindler's List by Thomas Keneally,4.2
038550120X,A Painted House,JOHN GRISHAM,Fiction,"life,story,journey,discovery,humanity",A Painted House by JOHN GRISHAM,4.0
0812967240,It's My F---ing Birthday : A Novel,MERRILL MARKOE,Fiction,"life,story,journey,discovery,humanity",It's My F---ing Birthday : A Novel by MERRILL MARKOE,3.5
0385502532,Drowning Ruth,Christina Schwarz,Fiction,"life,story,journey,discovery,humanity",Drowning Ruth by Christina Schwarz,4.0
0373218397,Summer Pleasures,Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Summer Pleasures by Nora Roberts,3.4
0425179885,The Devil's Code,John Sandford,Fiction,"life,story,journey,discovery,humanity",The Devil's Code by John Sandford,3.4
0441001971,Circus of the Damned (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,Fiction,"life,story,journey,discovery,humanity",Circus of the Damned (Anita Blake Vampire Hunter (Paperback)) by Laurell K. Hamilton,4.2
0375703063,A Virtuous Woman (Oprah's Book Club (Paperback)),Kaye Gibbons,Fiction,"life,story,journey,discovery,humanity",A Virtuous Woman (Oprah's Book Club (Paperback)) by Kaye Gibbons,3.4
0156005891,Eden Close,Anita Shreve,Fiction,"life,story,journey,discovery,humanity",Eden Close by Anita Shreve,3.9
0446360589,The Burden of Proof,Scott Turow,Fiction,"life,story,journey,discovery,humanity",The Burden of Proof by Scott Turow,3.4
0553580221,False Memory,Dean R. Koontz,Fiction,"life,story,journey,discovery,humanity",False Memory by Dean R. Koontz,3.9
0064471047,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",C. S. Lewis,Fantasy,"magic,adventure,fantasy,quest,power","The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2) by C. S. Lewis",4.4
0446603929,See How They Run,James Patterson,Fiction,"life,story,journey,discovery,humanity",See How They Run by James Patterson,3.5
0375756981,The Vagina Monologues: The V-Day Edition,Eve Ensler,Fiction,"life,story,journey,discovery,humanity",The Vagina Monologues: The V-Day Edition by Eve Ensler,3.8
0689817851,Go Ask Alice,Anonymous,Fiction,"life,story,journey,discovery,humanity",Go Ask Alice by Anonymous,3.9
0312306326,Visions of Sugar Plums,Janet Evanovich,Fiction,"life,story,journey,discovery,humanity",Visions of Sugar Plums by Janet Evanovich,3.7
0451169522,Misery,Stephen King,Fiction,"life,story,journey,discovery,humanity",Misery by Stephen King,4.0
0140179836,The Liar's Club: A Memoir,Mary Karr,Memoir,"memoir,life,identity,resilience,growth",The Liar's Club: A Memoir by Mary Karr,4.1
044022103X,One True Thing,Anna Quindlen,Memoir,"memoir,life,identity,resilience,growth",One True Thing by Anna Quindlen,3.8
0451180232,Nightmares & Dreamscapes,Stephen King,Fiction,"life,story,journey,discovery,humanity",Nightmares & Dreamscapes by Stephen King,4.1
0451137965,Thinner,Stephen King,Fiction,"life,story,journey,discovery,humanity",Thinner by Stephen King,3.9
0425128164,The Voice of the Night,Dean R. Koontz,Fiction,"life,story,journey,discovery,humanity",The Voice of the Night by Dean R. Koontz,3.6
0425107469,Watchers,Dean R. Koontz,Fiction,"life,story,journey,discovery,humanity",Watchers by Dean R. Koontz,4.1
0553580191,Seize the Night,DEAN KOONTZ,Fiction,"life,story,journey,discovery,humanity",Seize the Night by DEAN KOONTZ,3.8
0451172817,Needful Things,Stephen King,Fiction,"life,story,journey,discovery,humanity",Needful Things by Stephen King,4.1
0440487617,A Wind in the Door,Madeleine L'Engle,Fiction,"life,story,journey,discovery,humanity",A Wind in the Door by Madeleine L'Engle,4.2
0743211375,From a Buick 8 : A Novel,Stephen King,Fiction,"life,story,journey,discovery,humanity",From a Buick 8 : A Novel by Stephen King,3.8
080411868X,"Welcome to the World, Baby Girl!",Fannie Flagg,Fiction,"life,story,journey,discovery,humanity","Welcome to the World, Baby Girl! by Fannie Flagg",3.8
140003065X,A Fine Balance,Rohinton Mistry,Fiction,"life,story,journey,discovery,humanity",A Fine Balance by Rohinton Mistry,4.1
0671011367,Deja Dead,Kathy Reichs,Fiction,"life,story,journey,discovery,humanity",Deja Dead by Kathy Reichs,3.6
0671027573,Mr. Perfect,Linda Howard,Fiction,"life,story,journey,discovery,humanity",Mr. Perfect by Linda Howard,4.0
0553569910,The Ugly Duckling,Iris Johansen,Fiction,"life,story,journey,discovery,humanity",The Ugly Duckling by Iris Johansen,3.8
0743418204,In Her Shoes : A Novel,Jennifer Weiner,Fiction,"life,story,journey,discovery,humanity",In Her Shoes : A Novel by Jennifer Weiner,4.0
0060391626,I Know This Much Is True (Oprah's Book Club),Wally Lamb,Memoir,"memoir,life,identity,resilience,growth",I Know This Much Is True (Oprah's Book Club) by Wally Lamb,4.2
0743203631,Gap Creek: The Story Of A Marriage,Robert Morgan,Memoir,"memoir,life,identity,resilience,growth",Gap Creek: The Story Of A Marriage by Robert Morgan,3.6
080411109X,The Hundred Secret Senses,Amy Tan,Thriller,"suspense,danger,adventure,survival",The Hundred Secret Senses by Amy Tan,3.9
0553213172,Anne of the Island,Lucy Maud Montgomery,Fiction,"life,story,journey,discovery,humanity",Anne of the Island by Lucy Maud Montgomery,4.4
0805059555,"\""O\"" Is for Outlaw",Sue Grafton,Fiction,"life,story,journey,discovery,humanity","\""O\"" Is for Outlaw by Sue Grafton",3.8
0312974256,Welcome to Temptation,Jennifer Crusie,Fiction,"life,story,journey,discovery,humanity",Welcome to Temptation by Jennifer Crusie,3.9
0446608815,Pop Goes the Weasel,James Patterson,Fiction,"life,story,journey,discovery,humanity",Pop Goes the Weasel by James Patterson,3.6
0515128546,Tears of the Moon (Irish Trilogy),Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Tears of the Moon (Irish Trilogy) by Nora Roberts,4.0
0670880728,Bridget Jones's Diary,Helen Fielding,Memoir,"memoir,life,identity,resilience,growth",Bridget Jones's Diary by Helen Fielding,4.0
0451142934,Skeleton Crew,Stephen King,Fiction,"life,story,journey,discovery,humanity",Skeleton Crew by Stephen King,4.1
0446520802,The Notebook,Nicholas Sparks,Fiction,"life,story,journey,discovery,humanity",The Notebook by Nicholas Sparks,4.0
0449911519,Secret History : A Novel,DONNA TARTT,History,"history,war,society,power,change",Secret History : A Novel by DONNA TARTT,4.3
0451173317,"The Waste Lands (The Dark Tower, Book 3)",Stephen King,Horror,"fear,darkness,suspense,supernatural","The Waste Lands (The Dark Tower, Book 3) by Stephen King",4.2
0451160525,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,Horror,"fear,darkness,suspense,supernatural","The Gunslinger (The Dark Tower, Book 1) by Stephen King",4.2
1558745157,The Lost Boy: A Foster Child's Search for the Love of a Family,Dave Pelzer,Romance,"love,romance,relationships,emotion",The Lost Boy: A Foster Child's Search for the Love of a Family by Dave Pelzer,4.1
0446675059,The Honk and Holler Opening Soon,Billie Letts,Fiction,"life,story,journey,discovery,humanity",The Honk and Holler Opening Soon by Billie Letts,4.1
0316781010,Fortune's Rocks: A Novel,Anita Shreve,Fiction,"life,story,journey,discovery,humanity",Fortune's Rocks: A Novel by Anita Shreve,3.9
0064400018,Little House in the Big Woods,Laura Ingalls Wilder,Fiction,"life,story,journey,discovery,humanity",Little House in the Big Woods by Laura Ingalls Wilder,4.5
0425163407,Unnatural Exposure,Patricia Daniels Cornwell,Fiction,"life,story,journey,discovery,humanity",Unnatural Exposure by Patricia Daniels Cornwell,4.0
0515133876,Narcissus in Chains (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,Fiction,"life,story,journey,discovery,humanity",Narcissus in Chains (Anita Blake Vampire Hunter (Paperback)) by Laurell K. Hamilton,4.0
0671027581,Open Season,Linda Howard,Fiction,"life,story,journey,discovery,humanity",Open Season by Linda Howard,3.6
1573229725,Fingersmith,Sarah Waters,Fiction,"life,story,journey,discovery,humanity",Fingersmith by Sarah Waters,4.3
0425136981,Shadowfires,Dean R. Koontz,Fiction,"life,story,journey,discovery,humanity",Shadowfires by Dean R. Koontz,3.6
0385509510,Under the Banner of Heaven : A Story of Violent Faith,JON KRAKAUER,Memoir,"memoir,life,identity,resilience,growth",Under the Banner of Heaven : A Story of Violent Faith by JON KRAKAUER,4.0
0671867091,Remember Me,Mary Higgins Clark,Fiction,"life,story,journey,discovery,humanity",Remember Me by Mary Higgins Clark,3.9
0345386108,Winter Moon,Dean R. Koontz,Fiction,"life,story,journey,discovery,humanity",Winter Moon by Dean R. Koontz,3.7
0446525537,A Walk to Remember,Nicholas Sparks,Fiction,"life,story,journey,discovery,humanity",A Walk to Remember by Nicholas Sparks,3.7
0670894605,The Secret Life of Bees,Sue Monk Kidd,Memoir,"memoir,life,identity,resilience,growth",The Secret Life of Bees by Sue Monk Kidd,4.4
0451203771,Scarlet Feather,Maeve Binchy,Fiction,"life,story,journey,discovery,humanity",Scarlet Feather by Maeve Binchy,4.0
0786867647,Lucky Man: A Memoir,Michael J. Fox,Memoir,"memoir,life,identity,resilience,growth",Lucky Man: A Memoir by Michael J. Fox,4.3
0515133973,Midnight Bayou,Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Midnight Bayou by Nora Roberts,4.1
0345445848,Big Cherry Holler: A Big Stone Gap Novel (Ballantine Reader's Circle),Adriana Trigiani,Fiction,"life,story,journey,discovery,humanity",Big Cherry Holler: A Big Stone Gap Novel (Ballantine Reader's Circle) by Adriana Trigiani,3.9
0452281903,A Man Named Dave: A Story of Triumph and Forgiveness,David J. Pelzer,Memoir,"memoir,life,identity,resilience,growth",A Man Named Dave: A Story of Triumph and Forgiveness by David J. Pelzer,3.8
038542017X,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",LAURA ESQUIVEL,Fiction,"life,story,journey,discovery,humanity","Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies by LAURA ESQUIVEL",3.9
0553574574,Beach Music,Pat Conroy,Fiction,"life,story,journey,discovery,humanity",Beach Music by Pat Conroy,3.9
0451190572,The Green Mile: Coffey on the Mile (Green Mile Series),Stephen King,Fiction,"life,story,journey,discovery,humanity",The Green Mile: Coffey on the Mile (Green Mile Series) by Stephen King,4.3
0061097101,The Saving Graces: A Novel,Patricia Gaffney,Fiction,"life,story,journey,discovery,humanity",The Saving Graces: A Novel by Patricia Gaffney,3.8
0618002227,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,Fiction,"life,story,journey,discovery,humanity","The Fellowship of the Ring (The Lord of the Rings, Part 1) by J. R. R. Tolkien",4.5
0399149155,Q Is for Quarry,Sue Grafton,Fiction,"life,story,journey,discovery,humanity",Q Is for Quarry by Sue Grafton,4.0
0767905202,Mr. Maybe,Jane Green,Fiction,"life,story,journey,discovery,humanity",Mr. Maybe by Jane Green,3.8
0688170528,The Pact: A Love Story,Jodi Picoult,Romance,"love,romance,relationships,emotion",The Pact: A Love Story by Jodi Picoult,4.2
0743225082,Man and Boy: A Novel,Tony Parsons,Fiction,"life,story,journey,discovery,humanity",Man and Boy: A Novel by Tony Parsons,3.9
0679441018,Memnoch the Devil : The Vampire Chronicles (Vampire Chronicles),ANNE RICE,Fiction,"life,story,journey,discovery,humanity",Memnoch the Devil : The Vampire Chronicles (Vampire Chronicles) by ANNE RICE,3.7
0446609404,Cradle and All,James Patterson,Fiction,"life,story,journey,discovery,humanity",Cradle and All by James Patterson,3.9
1573221937,How to Be Good,Nick Hornby,Fiction,"life,story,journey,discovery,humanity",How to Be Good by Nick Hornby,3.2
0441002935,The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,Fiction,"life,story,journey,discovery,humanity",The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback)) by Laurell K. Hamilton,4.1
0441000916,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,Fiction,"life,story,journey,discovery,humanity",The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)) by Laurell K. Hamilton,4.1
0312983301,Full Blast (Janet Evanovich's Full Series),Janet Evanovich,Fiction,"life,story,journey,discovery,humanity",Full Blast (Janet Evanovich's Full Series) by Janet Evanovich,3.4
0028604199,Once upon a More Enlightened Time: More Politically Correct Bedtime Stories,James Finn Garner,Fiction,"life,story,journey,discovery,humanity",Once upon a More Enlightened Time: More Politically Correct Bedtime Stories by James Finn Garner,4.1
0670839531,Needful Things: The Last Castle Rock Story,Stephen King,Memoir,"memoir,life,identity,resilience,growth",Needful Things: The Last Castle Rock Story by Stephen King,3.8
0441010512,Club Dead (Southern Vampire Mysteries),Charlaine Harris,Fiction,"life,story,journey,discovery,humanity",Club Dead (Southern Vampire Mysteries) by Charlaine Harris,4.1
0385503954,Atonement: A Novel,Ian McEwan,Fiction,"life,story,journey,discovery,humanity",Atonement: A Novel by Ian McEwan,4.0
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,Fiction,"life,story,journey,discovery,humanity",Nicolae: The Rise of Antichrist (Left Behind No. 3) by Tim F. Lahaye,4.2
0425168298,Secret Prey,John Sandford,Thriller,"suspense,danger,adventure,survival",Secret Prey by John Sandford,4.0
0385729332,The Sisterhood of the Traveling Pants,Ann Brashares,Fiction,"life,story,journey,discovery,humanity",The Sisterhood of the Traveling Pants by Ann Brashares,4.0
0679731725,The Remains of the Day (Vintage International),Kazuo Ishiguro,Fiction,"life,story,journey,discovery,humanity",The Remains of the Day (Vintage International) by Kazuo Ishiguro,4.1
015100692X,The Crimson Petal and the White,Michel Faber,Fiction,"life,story,journey,discovery,humanity",The Crimson Petal and the White by Michel Faber,3.8
0064407691,"The Miserable Mill (A Series of Unfortunate Events, Book 4)",Lemony Snicket,Fiction,"life,story,journey,discovery,humanity","The Miserable Mill (A Series of Unfortunate Events, Book 4) by Lemony Snicket",4.2
0679457526,Into Thin Air : A Personal Account of the Mount Everest Disaster,JON KRAKAUER,Fiction,"life,story,journey,discovery,humanity",Into Thin Air : A Personal Account of the Mount Everest Disaster by JON KRAKAUER,4.3
0671534718,Melody (Logan),V.C. Andrews,Fiction,"life,story,journey,discovery,humanity",Melody (Logan) by V.C. Andrews,3.4
0671741187,Where Are the Children?,Mary Higgins Clark,Fiction,"life,story,journey,discovery,humanity",Where Are the Children? by Mary Higgins Clark,3.9
0743245520,"Hello, Darkness",Sandra Brown,Fiction,"life,story,journey,discovery,humanity","Hello, Darkness by Sandra Brown",3.6
0842329269,Apollyon: The Destroyer Is Unleashed (Left Behind No. 5),Jerry Jenkins,Fiction,"life,story,journey,discovery,humanity",Apollyon: The Destroyer Is Unleashed (Left Behind No. 5) by Jerry Jenkins,4.3
0552996181,Behind the Scenes at the Museum,Kate Atkinson,Fiction,"life,story,journey,discovery,humanity",Behind the Scenes at the Museum by Kate Atkinson,3.7
0312265859,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,Fiction,"life,story,journey,discovery,humanity",Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel) by Janet Evanovich,4.1
0425151867,Acceptable Risk,Robin Cook,Fiction,"life,story,journey,discovery,humanity",Acceptable Risk by Robin Cook,3.6
0553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,Fiction,"life,story,journey,discovery,humanity",The Clan of the Cave Bear (Earth's Children (Paperback)) by Jean M. Auel,4.1
0446363251,"Scarlett : The Sequel to Margaret Mitchell's \""Gone With the Wind\""",Alexandra Ripley,Fiction,"life,story,journey,discovery,humanity","Scarlett : The Sequel to Margaret Mitchell's \""Gone With the Wind\"" by Alexandra Ripley",3.7
0393319296,Invisible Monsters,Chuck Palahniuk,Fiction,"life,story,journey,discovery,humanity",Invisible Monsters by Chuck Palahniuk,3.8
0670858692,Rose Madder,Stephen King,Fiction,"life,story,journey,discovery,humanity",Rose Madder by Stephen King,3.8
051512219X,Small Town Girl,Lavyrle Spencer,Fiction,"life,story,journey,discovery,humanity",Small Town Girl by Lavyrle Spencer,3.6
0836218787,Scientific Progress Goes 'Boink':  A Calvin and Hobbes Collection,Bill Watterson,Fiction,"life,story,journey,discovery,humanity",Scientific Progress Goes 'Boink':  A Calvin and Hobbes Collection by Bill Watterson,4.7
0836218620,Weirdos From Another Planet!,Bill Watterson,Sci-Fi,"space,science,future,technology,discovery",Weirdos From Another Planet! by Bill Watterson,4.6
0140440046,Candide (Penguin Classics),Francois M. Voltaire,Fiction,"life,story,journey,discovery,humanity",Candide (Penguin Classics) by Francois M. Voltaire,3.8
0440223202,Evening Class,Maeve Binchy,Fiction,"life,story,journey,discovery,humanity",Evening Class by Maeve Binchy,4.2
0140042598,On the Road,Jack Kerouac,Fiction,"life,story,journey,discovery,humanity",On the Road by Jack Kerouac,4.1
0446364800,The General's Daughter,Nelson DeMille,Fiction,"life,story,journey,discovery,humanity",The General's Daughter by Nelson DeMille,4.0
0553265741,Sacred Sins,Nora Roberts,Spirituality,"spirituality,faith,meaning,purpose,peace",Sacred Sins by Nora Roberts,3.6
014100018X,Chocolat,Joanne Harris,Fiction,"life,story,journey,discovery,humanity",Chocolat by Joanne Harris,4.1
0553583441,Touching Evil,Kay Hooper,Horror,"fear,darkness,suspense,supernatural",Touching Evil by Kay Hooper,3.8
0786817070,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,Fiction,"life,story,journey,discovery,humanity","Artemis Fowl (Artemis Fowl, Book 1) by Eoin Colfer",3.8
0316779423,Barrel Fever : Stories and Essays (Barrel Fever),David Sedaris,Fiction,"life,story,journey,discovery,humanity",Barrel Fever : Stories and Essays (Barrel Fever) by David Sedaris,3.9
0064401847,Bridge to Terabithia,Katherine Paterson,Fiction,"life,story,journey,discovery,humanity",Bridge to Terabithia by Katherine Paterson,4.1
0671776134,Plain Truth,Jodi Picoult,Fiction,"life,story,journey,discovery,humanity",Plain Truth by Jodi Picoult,3.9
0345447867,The Apprentice,Tess Gerritsen,Fiction,"life,story,journey,discovery,humanity",The Apprentice by Tess Gerritsen,3.8
0440213290,The Copper Beech,Maeve Binchy,Fiction,"life,story,journey,discovery,humanity",The Copper Beech by Maeve Binchy,3.7
0060248025,Falling Up,Shel Silverstein,Fiction,"life,story,journey,discovery,humanity",Falling Up by Shel Silverstein,4.4
0515136379,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Key of Knowledge (Key Trilogy (Paperback)) by Nora Roberts,4.0
0515136530,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,Fiction,"life,story,journey,discovery,humanity","Key of Valor (Roberts, Nora. Key Trilogy, 3.) by Nora Roberts",4.3
051513628X,Key of Light (Key Trilogy (Paperback)),Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Key of Light (Key Trilogy (Paperback)) by Nora Roberts,4.0
0671693816,Wifey,Judy Blume,Fiction,"life,story,journey,discovery,humanity",Wifey by Judy Blume,3.5
0451161343,Thinner,Stephen King,Fiction,"life,story,journey,discovery,humanity",Thinner by Stephen King,3.8
0345303067,2010: Odyssey Two,Arthur C. Clarke,Fiction,"life,story,journey,discovery,humanity",2010: Odyssey Two by Arthur C. Clarke,3.8
0440498058,A Wrinkle In Time,MADELEINE L'ENGLE,Fiction,"life,story,journey,discovery,humanity",A Wrinkle In Time by MADELEINE L'ENGLE,4.4
0452282195,The Bluest Eye,Toni Morrison,Fiction,"life,story,journey,discovery,humanity",The Bluest Eye by Toni Morrison,3.5
0446343455,Tourist Season,Carl Hiaasen,Fiction,"life,story,journey,discovery,humanity",Tourist Season by Carl Hiaasen,3.7
0060096195,The Boy Next Door,Meggin Cabot,Fiction,"life,story,journey,discovery,humanity",The Boy Next Door by Meggin Cabot,4.1
0385722435,Ella Minnow Pea: A Novel in Letters,Mark Dunn,Fiction,"life,story,journey,discovery,humanity",Ella Minnow Pea: A Novel in Letters by Mark Dunn,4.1
0373483503,Macgregor Brides (Macgregors),Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Macgregor Brides (Macgregors) by Nora Roberts,3.9
0515122734,Sanctuary,Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Sanctuary by Nora Roberts,4.2
0842329250,Soul Harvest: The World Takes Sides (Left Behind No. 4),Tim Lahaye,Spirituality,"spirituality,faith,meaning,purpose,peace",Soul Harvest: The World Takes Sides (Left Behind No. 4) by Tim Lahaye,4.2
0553562614,Snow Crash,Neal Stephenson,Fiction,"life,story,journey,discovery,humanity",Snow Crash by Neal Stephenson,4.2
0375500510,Black and Blue : A Novel,ANNA QUINDLEN,Fiction,"life,story,journey,discovery,humanity",Black and Blue : A Novel by ANNA QUINDLEN,4.1
0425183971,Reunion in Death,J. D. Robb,Mystery,"mystery,crime,suspense,detective",Reunion in Death by J. D. Robb,4.1
0894803204,The Book of Questions,Gregory Stock,Fiction,"life,story,journey,discovery,humanity",The Book of Questions by Gregory Stock,4.0
0425189031,Portrait in Death,Nora Roberts,Mystery,"mystery,crime,suspense,detective",Portrait in Death by Nora Roberts,3.8
0385720955,The Blind Assassin,Margaret Atwood,Fiction,"life,story,journey,discovery,humanity",The Blind Assassin by Margaret Atwood,3.7
0316777722,Me Talk Pretty One Day,David Sedaris,Fiction,"life,story,journey,discovery,humanity",Me Talk Pretty One Day by David Sedaris,3.8
0679723161,Lolita (Vintage International),VLADIMIR NABOKOV,Fiction,"life,story,journey,discovery,humanity",Lolita (Vintage International) by VLADIMIR NABOKOV,4.3
0811801802,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin & Sabine Continues,Nick Bantock,Fiction,"life,story,journey,discovery,humanity",Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin & Sabine Continues by Nick Bantock,4.4
0679744398,"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,Fiction,"life,story,journey,discovery,humanity","All the Pretty Horses (The Border Trilogy, Vol 1) by CORMAC MCCARTHY",3.8
0156028778,The Crimson Petal and the White,Michel Faber,Fiction,"life,story,journey,discovery,humanity",The Crimson Petal and the White by Michel Faber,3.5
0446667900,A Darkness More Than Night,Michael Connelly,Fiction,"life,story,journey,discovery,humanity",A Darkness More Than Night by Michael Connelly,3.7
0446611085,Suzanne's Diary for Nicholas,James Patterson,Memoir,"memoir,life,identity,resilience,growth",Suzanne's Diary for Nicholas by James Patterson,4.2
0670031909,Lost in a Good Book: A Thursday Next Novel,Jasper Fforde,Fiction,"life,story,journey,discovery,humanity",Lost in a Good Book: A Thursday Next Novel by Jasper Fforde,4.1
0380978415,"Fluke : Or, I Know Why the Winged Whale Sings",Christopher Moore,Fiction,"life,story,journey,discovery,humanity","Fluke : Or, I Know Why the Winged Whale Sings by Christopher Moore",4.3
0670032379,The Secret Life of Bees,Sue Monk Kidd,Memoir,"memoir,life,identity,resilience,growth",The Secret Life of Bees by Sue Monk Kidd,4.3
0440224594,The Return Journey,MAEVE BINCHY,Memoir,"memoir,life,identity,resilience,growth",The Return Journey by MAEVE BINCHY,3.6
0553569155,Seinlanguage,Jerry Seinfeld,Fiction,"life,story,journey,discovery,humanity",Seinlanguage by Jerry Seinfeld,3.6
0877017883,Griffin & Sabine: An Extraordinary Correspondence,Nick Bantock,Fiction,"life,story,journey,discovery,humanity",Griffin & Sabine: An Extraordinary Correspondence by Nick Bantock,4.5
034536676X,The World According to Garp,John Irving,Fiction,"life,story,journey,discovery,humanity",The World According to Garp by John Irving,4.4
0515126772,Jewels of the Sun (Irish Trilogy),Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Jewels of the Sun (Irish Trilogy) by Nora Roberts,4.2
0679735771,American Psycho (Vintage Contemporaries),Bret Easton Ellis,Fiction,"life,story,journey,discovery,humanity",American Psycho (Vintage Contemporaries) by Bret Easton Ellis,3.4
0670844527,Dolores Claiborne,Stephen King,Fiction,"life,story,journey,discovery,humanity",Dolores Claiborne by Stephen King,3.8
0312201656,I Capture the Castle,Dodie Smith,Fiction,"life,story,journey,discovery,humanity",I Capture the Castle by Dodie Smith,4.0
0449219461,H Is for Homicide (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,Fiction,"life,story,journey,discovery,humanity",H Is for Homicide (Kinsey Millhone Mysteries (Paperback)) by Sue Grafton,3.9
0380001411,Christy,Catherine Marshall,Fiction,"life,story,journey,discovery,humanity",Christy by Catherine Marshall,4.1
